start,end,curr_price,lower_price,upper_price,X_start,Y_start,liquidity,X_left,X_mint,Y_left,Y_mint,X_fee,X_reserve,Y_fee,Y_reserve,APR,Impermanent_loss,PnL,Yield
1712170800,1712775600,1.1625413731803935e-10,0.9127480130751056,1.522690713898653,5.568143959521277e+18,4.647898876829252e+18,42944882761104130048,-0.00805607,50640128036.695366,5.2088129308611e-05,5.23279168958113,34535190.64920926,50276065417.700584,0.004048937270478051,5.275076824650217,0.018123742313353407,0.0003475786197081469,0.00034757861970814756,0.0725163592078357
1712775600,1713380400,1.1627619383341124e-10,0.23199790213696164,2.20727872939869,5.03106006083498e+18,5.279125761920694e+18,12470753977379788800,-0.00365896,31722351339.64279,0.00043588269210184,7.439434687734376,73848806.4235581,31711380870.565327,0.007980563799367455,7.440710171132374,5.669096121899514e-05,1.08722391378761e-06,1.0872239137889478e-06,0.14887481527899046
1713380400,1713985200,1.1643653727942652e-10,0.9558084614360977,1.4861370824295743,3.178522967698888e+18,7.448690734931741e+18,49492544234128605184,2623786.58361323,52995316342.30837,-1.22538e-13,4.981910849371126,576109139.4075191,52679178922.09303,0.07204901711454507,5.018695441872077,0.011853792864660765,0.000227333013842798,0.0002273330138428092,1.247481144457905
1713985200,1714590000,1.1647336031957478e-10,0.8907475585560831,1.5545372943851008,5.325528806150055e+18,5.090744458986622e+18,40262768863970271232,-0.00783839,50202955302.31115,3.3108773311897e-05,5.446078870566758,1150824997.72399,50143968294.40002,0.15152991280971273,5.452948199467033,0.0005014755120533841,9.617338587302783e-06,9.617338587325174e-06,2.528644075226942
1714590000,1715194800,1.1660759899576762e-10,0.3265918513388501,2.1200982405762723,5.129479329212402e+18,5.604478112276746e+18,14711163669391116288,-0.00418612,35277539381.80989,0.000339109504951177,7.469535849113782,464981603.7093689,35199055661.674,0.06631219199138433,7.478682377986798,0.0023719588818673595,4.548962239196777e-05,4.5489622391976754e-05,1.0405536967275644
1715194800,1715799600,1.1661100438322612e-10,0.46418986086110575,1.9839022674339961,3.5664037265383373e+18,7.544994569978183e+18,17991568127766657024,203152.84414895,38877040016.10029,-5.17405e-13,7.170272876062869,212466232.96734345,38874607219.711716,0.03252852755062162,7.170556562750863,1.8454986382106087e-06,3.539312456423917e-08,3.539312456842263e-08,0.48962294983794835
1715799600,1716404400,1.1667980143978814e-10,1.0635335694256998,1.3849772535648421,3.908707345267906e+18,7.203085090301485e+18,85478801907422822400,4789773.83480376,65233558497.7299,2.96505e-13,4.153253715126911,899752539.7030509,65000160637.28585,0.11455459557417011,4.1804785014132895,0.0035587246200134296,6.824951326051566e-05,6.824951326053152e-05,1.8659826196311635
1716404400,1717009200,1.1682854174678882e-10,1.1041712408920068,1.3463337144508156,6.58999131769889e+18,4.2950330969874596e+18,115244511555847815168,1975432.59099979,73680375680.8491,6.57073e-13,3.3868889785128866,1007722615.220472,73000999322.95448,0.1263464652750201,3.4662089862871106,0.021970437003739098,0.00042135084664703435,0.00042135084664705126,2.034809379939386
1717009200,1717614000,2.4760676605198793e-10,0.1839455763845861,2.2683644103814022,7.400872193817495e+18,3.5925554515621304e+18,12785132651651405824,-0.00383425,33396802412.19367,0.001013554758045823,8.335698816870858,356541904.92006123,0.0,0.06419583378116923,13.772403929367316,889.4277159985281,17.057517841067664,17.057517841067664,0.9182111570384301
1717614000,1718218800,1.1692813798396836e-10,0.18771763990141735,2.2660972930725687,3.5654190492006124e+16,1.3836599763148485e+19,12988502573324308480,0.0,0.0,-1.397388e-12,13.92487312297035,738405895.735319,33833720674.372807,0.11211259305035699,8.41744862009796,580.9012644617256,11.140572195156382,11.140572195156382,1.4251693194082011
1718218800,1718823600,1.1702055258899637e-10,1.082957814989884,1.3725689995794674,3.4572126570108124e+18,8.529561213148317e+18,101405406495083184128,7710671.04898984,72227653661.314,4.57481e-13,4.125228561933717,91874703.09478313,71857283633.57571,0.01149757323099673,4.168552350061984,0.00709588867534475,0.00013608553623948693,0.00013608553623948834,0.17688311425508846
1718823600,1719428400,1.1751307046583647e-10,1.196847498776021,1.2604747374706577,7.19491583366705e+18,4.180049923292981e+18,460715236106962010112,-0.01056324,107666233891.60944,0.0,0.0,1781993523.4130173,107666233891.60944,0.2189422083240411,0.0,1.3952818312232613e-15,0.0,2.6758829639898164e-17,3.3855778955927294
1719428400,1720033200,1.1714474715801223e-10,0.5792201223891489,1.8796177789515431,1.0944822741502245e+19,2.189422083240411e+17,23785369899553423360,-0.0060355,45924981071.60368,0.001062457259650446,7.681945068306234,49313433.3485442,46269650082.32157,0.007183803087250613,7.641505479193079,0.025317244243559137,0.00048553619097236624,0.000485536190972367,0.09921713228529497
1720033200,1720638000,1.1722417124572953e-10,0.7861654827980561,1.673093430809943,4.631896351567011e+18,7.64868928228033e+18,35113269757824512000,599540.26520644,52958343447.74701,-4.11138e-13,6.870772781987192,109746783.1903802,52848420462.71789,0.015294839575239628,6.8836540468020235,0.0017406437674038927,3.3382209237881226e-05,3.338220923788287e-05,0.21530818607308522
1720638000,1721242800,1.1727781190310048e-10,0.6618744680188101,1.7997911258219486,5.295816724590826e+18,6.898948886377263e+18,27416821079656243200,-0.00661121,48861350239.46519,6.186431130507e-05,7.3790849805965815,238323203.9384608,48803433190.972755,0.03530744861668379,7.385875811783723,0.000617915248358092,1.185042942056247e-05,1.185042942056615e-05,0.4825315755965657
1721242800,1721847600,1.1734368233719506e-10,1.0666221386120047,1.3962405609787703,4.904175639491121e+18,7.421183260400407e+18,93675924306030968832,4181490.34610763,72236676769.04524,3.42666e-13,4.700171281626217,1044548502.6354034,71993858232.57297,0.13370832940251812,4.728656504431774,0.00316501437076611,6.069890574070515e-05,6.0698905740719914e-05,1.9448736737613281
1721847600,1722452400,7.846166601454208e-09,0.6851064226458125,1.778145952812129,7.303840673520838e+18,4.862364833834292e+18,29276685109322235904,-0.00695204,50713987843.28974,0.000329300226171836,7.481403115666507,1061029506.0050224,0.0,0.16094608796495546,14.806971406428612,5023.829386161059,96.34741288528058,96.34741288528058,2.093272101734259
1722452400,1723057200,1.168873799392147e-10,0.6710040868591277,1.7936825319127223,1.0610295060050224e+17,1.4967917494393567e+19,44780791469756768256,0.0,0.0,-2.733437e-12,23.292099266143047,2268555819.6092434,79834370590.62944,0.24669919457559705,11.732400765151043,498.7864553530811,9.565767636908406,9.565767636908406,2.1975895548396367
1723057200,1723662000,1.1753700278787705e-10,0.7087993539603217,1.7576396515368629,8.21029264102387e+18,1.1979099959726641e+19,49178662907267112960,152265.99695675,83928933151.6673,-7.8522e-13,11.765623672502885,411830503.76872194,82670150007.25806,0.03935401926493494,11.913167836795388,0.09869925682152204,0.0018928624595908321,0.0018928624595908339,0.40572229473175353
