start,end,curr_price,lower_price,upper_price,X_start,Y_start,liquidity,X_left,X_mint,Y_left,Y_mint,X_fee,X_reserve,Y_fee,Y_reserve,APR,Impermanent_loss,PnL,Yield
1705258800,1705345200,1.1536243433223223e-10,0.5218539694923329,1.9005967050188428,4.045437767179427e+18,6.228440551671889e+18,18499375375715479552,-0.00473616,38086791060.76974,4.0410462446017e-05,6.501383145085307,56802.89954187,38048862786.6342,1.0930332877939e-05,6.505757679800684,0.0032272113551242536,8.841674945545897e-06,8.841674945545899e-06,0.00016046736200707207
1705345200,1705431600,1.1535669347531712e-10,0.15275712208403383,2.269725769327663,3.804891958953374e+18,6.505768610133562e+18,10987565313022883840,-0.00329919,29367061753.2577,0.000221909326460393,7.507006809315801,122064.61822353,29369607222.117416,1.3773527257459e-05,7.506713165138305,2.4478117379257422e-05,6.706333528563443e-08,6.706333528563678e-08,0.0002556651043940979
1705431600,1705518000,1.1537546013847855e-10,1.1747929808196016,1.2483078456705272,2.936972928673564e+18,7.506726938665563e+18,342421112055954997248,-0.0091677,94437269278.06529,0.0,0.0,0.0,94437269278.06529,0.0,0.0,0.0,0.0,0.0,0.0
1705518000,1705604400,1.1537411615451154e-10,0.4992914566309251,1.9237324574226122,9.44372692780653e+18,0.0,17864691498850623488,-0.00465542,37515653940.364,0.000996099264823829,6.5657047920593445,54510.8726087,37516622649.14889,6.177285954741e-06,6.565593027488515,2.180823155357281e-06,5.974857959881911e-09,5.974857959882961e-09,0.0001144230211988364
1705604400,1705690800,1.1540113611174305e-10,0.26016670522516766,2.1633575098523727,3.75166771600215e+18,6.56559920477447e+18,12759728401337579520,-0.00368586,32040453760.245243,0.000122999769689291,7.197227464493097,241973199.6848221,32026545998.648544,0.01385626218464316,7.198832248077565,0.0006295188267712022,1.72470911443813e-06,1.7247091144416498e-06,0.38348599826139274
1705690800,1705777200,1.1541332351040103e-10,0.6047290021234808,1.8189694182434226,3.226851919833337e+18,7.212688510262209e+18,21227279919168167936,585284.14833893,40209440337.44102,-4.55565e-13,6.29613800069385,291258.55825347,40199006937.75907,3.4860430328545e-05,6.297342090446976,0.00021218590310913223,5.813312413948771e-07,5.813312413948828e-07,0.0006260958916097029
1705777200,1705863600,1.1540067447494007e-10,0.2524527504802118,2.170942147284548,4.0199298196317327e+18,6.297376950877305e+18,12674882835227045888,-0.00367003,31958022613.101826,0.000186897783250034,7.248247952328575,49552.45119556,31964488426.20261,4.971226386136e-06,7.247501752243687,0.00013647612227330347,3.7390718431041957e-07,3.7390718431042047e-07,9.774332263893413e-05
1705863600,1705950000,1.1540887842741506e-10,0.8563361806664549,1.5668661574699565,3.1964537978653804e+18,7.247506723470072e+18,36308664294230044672,1633623.55814118,47927421643.02556,-2.85562e-13,5.405006429170137,55438155.9886533,47915408193.251236,0.005528349121461756,5.406392838654875,0.00016446946550086655,4.506012753438427e-07,4.5060127534483986e-07,0.10905193223129934
1705950000,1706036400,1.1544751141463792e-10,0.6633984550104233,1.7604539851315015,4.797084634923989e+18,5.411921187776336e+18,23581518292370759680,-0.00552619,41779448744.13589,9.0778061896584e-05,6.126301216137672,70623745.47973822,41742717790.00848,0.006198824475073647,6.13054100381096,0.0023653013471321093,6.480277663374445e-06,6.480277663375642e-06,0.1310732428388088
1706036400,1706122800,1.1544760301586705e-10,0.9620411390659341,1.4621105970832495,4.181334153548821e+18,6.136739828286033e+18,51392453535266430976,1467169.02082706,53287485149.44752,-1.05761e-13,4.811776638357411,2072026.28919063,53287295394.31327,0.000238304411979643,4.811798545124129,2.893575191471308e-08,7.92760326033249e-11,7.927603264304954e-11,0.00435535429974327
1706122800,1706209200,1.1548239632110466e-10,0.3469942469637334,2.077911769495894,5.328936742060246e+18,4.81203684953611e+18,14445089831834839040,-0.00403353,34230785620.364105,0.000390349156928988,7.011694081340896,1897610.52920898,34210531638.972675,0.000221486223182551,7.014032707268999,0.0011729718576585374,3.213621527831572e-06,3.213621527831609e-06,0.004018434160894262
1706209200,1706295600,1.1548904852262172e-10,1.095264022128023,1.3296101193987644,3.4212429249501885e+18,7.014254193492182e+18,108337593520331653120,8956645.22255016,68597236621.21844,5.72076e-13,3.041982718884181,33036894.20097587,68568201600.32763,0.003738371422071014,3.045335849245899,0.0003214683688271566,8.807352570600747e-07,8.807352570607031e-07,0.06888828956412556
1706295600,1706382000,1.1548219666258577e-10,0.6675240954230516,1.757463905146348,6.86012384945286e+18,3.0490742206679706e+18,23791403117658685440,-0.00556364,41921949825.09615,0.000390047368370201,6.129541751235566,31789.28606935,41928517424.627686,2.911738105984e-06,6.128783287915061,7.485461357795937e-05,2.0508113309029915e-07,2.0508113309029968e-07,6.0001205887152816e-05
1706382000,1706468400,1.1550974945088823e-10,0.4759878822777727,1.9492927748448268,4.1928549213913754e+18,6.128786199653167e+18,17353157473735376896,-0.00456337,37189753476.502426,8.5057110444478e-05,6.675892964652597,6584766.23761252,37170493142.7631,0.000794806837172402,6.6781174556233935,0.0008827585776439195,2.418516651079102e-06,2.4185166510792316e-06,0.014176503520170095
1706468400,1706554800,1.1550207393742782e-10,0.7054054386669422,1.7197396134002907,3.7177077909000714e+18,6.678912262460566e+18,25589977347662462976,477880.92648842,42964130542.11383,-4.12069e-13,6.0103292112249305,232344.54256798,42972041717.72761,2.5905363877168e-05,6.009415423673593,0.00010099164062502004,2.766894263699136e-07,2.7668942636991793e-07,0.0004806566544452224
1706554800,1706641200,1.1551959531324356e-10,0.5296344527873844,1.8960409697786955,4.297227406227018e+18,6.00944132903747e+18,18825505532917600256,-0.00482546,38449699272.14486,7.681998470286e-05,6.5316790453962925,734023.77713868,38436414602.00155,8.6017581618761e-05,6.533213568727854,0.00038712850771689005,1.0606260485394106e-06,1.0606260485394248e-06,0.0015565908449207007
1706641200,1706727600,1.1550167424830136e-10,0.8518098306451054,1.5734605040541203,3.843714862577869e+18,6.533299586309473e+18,35891853308216348672,949408.93286764,47806693126.53626,-2.90996e-13,5.450715674410678,82809.08642598,47832598911.00476,6.570546372843e-06,5.447723280811231,0.0007721432704737955,2.1154610149966987e-06,2.1154610149967004e-06,0.00014704961648023492
1706727600,1706814000,1.1555376009452971e-10,0.8028486843342714,1.6236484824474091,4.783268172009119e+18,5.447729851357604e+18,31623682847964667904,-0.0066338,46071437186.780685,2.1601234837332e-05,5.651114601846392,1066481.37766123,46005112852.30802,0.000131191744250752,5.658776900606245,0.005745201892727767,1.5740279158158248e-05,1.5740279158158265e-05,0.0023182763580615134
1706814000,1706900400,1.1555252510893252e-10,0.17123613546904012,2.255246631011052,4.600617933368569e+18,5.658908092350496e+18,11353137359591475200,-0.00338344,30015083026.70622,0.00039986443351698,7.50615476956843,426268.72222667,30015647411.29688,4.9377011977926e-05,7.506089553155344,1.159033778354101e-06,3.17543500918113e-09,3.1754350091893186e-09,0.0008987205299577804
1706900400,1706986800,1.155662007712683e-10,0.6812807398690015,1.745379746686842,3.0016073680019103e+18,7.506138930167322e+18,24394984511393161216,985007.20722697,42287217678.69973,-4.24386e-13,6.087921627525322,9158.67932055,42273789682.407364,2.611658194624e-06,6.089473358219713,0.0003053728523490924,8.366379516413489e-07,8.366379516413492e-07,3.344044746087697e-05
1706986800,1707073200,1.1556791351405403e-10,0.22088247747615364,2.205954825566004,4.2273798841086684e+18,6.089475969877908e+18,12167427800238669824,-0.00357076,31261576901.14192,0.000259298817282705,7.361730071370429,118190.81263533,31260738194.953186,1.3766288793282e-05,7.361826998176466,2.388737487968775e-06,6.544486268405326e-09,6.5444862684076034e-09,0.00024989332805859966
1707073200,1707159600,1.1557839102150856e-10,0.4989420923709613,1.9281619125264353,3.126085638576582e+18,7.36184076446526e+18,17949162562654388224,424190.01808313,37702576174.670166,-4.85587e-13,6.617261175750734,87423908.42313816,37695008076.86417,0.006647113173428538,6.618135844669945,0.00013186099513548733,3.612630003698074e-07,3.6126300037119813e-07,0.1526338058092249
1707159600,1707246000,1.1560087343143453e-10,0.8093778396075795,1.6181377267334243,3.7782431985287306e+18,6.624782957843373e+18,32147920556677722112,809066.9419919,46306645653.94309,-3.35398e-13,5.639376015800418,1152557.01943261,46277566120.61962,0.000136838789513854,5.6427373083467005,0.0010854642034780254,2.97387453007676e-06,2.9738745300767824e-06,0.002456892945572991
1707246000,1707332400,1.1560714521942421e-10,0.3717065729705687,2.056003320050989,4.627871867763906e+18,5.642874147136215e+18,14966450526860079104,-0.00413429,34822182026.23768,0.000229188806201597,6.966898176409924,292762.08456396,34818406123.11194,3.4331744805144e-05,6.967334685949924,3.9316223086679895e-05,1.0771567968952835e-07,1.0771567968953397e-07,0.0006201969196971116
1707332400,1707418800,1.1561264478945561e-10,0.3643830886727375,2.0636242413060217,3.4818698885196503e+18,6.967369017694728e+18,14814733978991925248,-0.00411122,34656402815.92289,3.271278111451e-06,6.986126455595231,244024.57018696,34653125637.48684,2.8635650312192e-05,6.986505329850026,2.9921728903531717e-05,8.197733946172604e-08,8.197733946173074e-08,0.0005171360112393507
1707418800,1707505200,1.1561318472936228e-10,0.9860982344853715,1.4420730497596728,3.4653369662057027e+18,6.986533965500338e+18,56459123800328880128,2775256.22985831,54932842558.021324,-4.2008e-14,4.641415125914049,191997.02197442,54931616418.08002,2.233793836079e-05,4.641556883526566,1.0991220281742186e-06,3.0112932278708867e-09,3.0112932278745718e-09,0.0004051355742016465
1707505200,1707591600,1.1561893477970204e-10,0.3903338177048514,2.037786984235354,5.4931808415102e+18,4.641579221464927e+18,15355742489779410944,-0.00422214,35242736996.01693,0.000386409348110188,6.917281454377369,50290.85386495,35239185713.48348,6.226125917293e-06,6.9176920396708335,3.3902586255901425e-05,9.288379796137279e-08,9.288379796137378e-08,0.00010953664093822397
1707591600,1707678000,1.15638043948243e-10,0.4395697362140068,1.9890668661728061,3.523923600433735e+18,6.91769826579675e+18,16461713135982268416,70290.76944421,36373478315.44741,-4.93882e-13,6.78653713625927,60260.73411618,36360828343.89977,8.432306140197e-06,6.787999833354827,0.00040133557123797566,1.0995495102410277e-06,1.0995495102410292e-06,0.00014009965840226858
1707678000,1707764400,1.1564901614307585e-10,1.1667152134778267,1.2622405495940665,3.636088860463389e+18,6.788008265660967e+18,266104938976008962048,-0.00938233,95055494921.8537,0.0,0.0,0.0,95055494921.8537,0.0,0.0,0.0,0.0,0.0,0.0
1707764400,1707850800,1.1565015817322355e-10,0.3444360942797444,2.084779861054967,9.50554949218537e+18,0.0,14405965269394309120,-0.00404056,34186020998.666424,0.001252934350804948,7.037537958923557,12595.48229923,34185359584.022175,1.533213012194e-06,7.037614451254104,1.25406903865092e-06,3.4358055853447383e-09,3.435805585344986e-09,2.7199518879442073e-05
1707850800,1707937200,1.1566708151774483e-10,1.0872981040303276,1.342300967086926,3.4185372179504476e+18,7.037615984467116e+18,100025541014112567296,7700978.82513854,66769313006.368385,4.69674e-13,3.268010531660667,339468.61057509,66701267397.84141,4.71425546735e-05,3.275880592808381,0.0019120171159000797,5.238403057260486e-06,5.238403057260492e-06,0.0007861042867663342
1707937200,1708023600,1.1568609633762248e-10,0.8602842031901591,1.5695319619414714,6.670160686645199e+18,3.275927735363054e+18,36611683482818125824,-0.00726766,48183191331.293755,0.000208190959962719,5.417476447998192,92652.04181108,48155213521.673874,1.3956718705708e-05,5.420712825569758,0.000883318703084897,2.4200512413284827e-06,2.420051241328485e-06,0.00022448779450958802
1708023600,1708110000,1.1569459120797103e-10,1.2138417265806951,1.2159069091663317,4.815530617371568e+18,5.420726782288464e+18,12320483075404851052544,-0.01387177,95007822432.82927,0.0,0.0,0.0,95007822432.82927,0.0,0.0,0.0,0.0,0.0,0.0
1708110000,1708196400,1.1571457477463385e-10,0.4795710322576068,1.9502676161810204,9.500782243282928e+18,0.0,17437313091362277376,-0.00459595,37252314160.538376,0.001035600959506111,6.680296185433671,90186756.83556364,37238315169.57216,0.006736353356683294,6.681915932839677,0.00046448951966910956,1.27257402648929e-06,1.272574026490711e-06,0.15622567667940182
1708196400,1708282800,1.1572906056711192e-10,0.7640007249739864,1.6665813987420801,3.7328501926407726e+18,6.68865228619636e+18,28892334940632289280,663294.89191179,44784449969.91713,-3.74917e-13,5.825727392052885,814406.72348636,44767639802.619934,9.6452842819438e-05,5.827672695164058,0.0004036974744807406,1.1060204780294105e-06,1.1060204780294264e-06,0.0017323021660836627
1708282800,1708369200,1.1573426291740931e-10,0.6027367849917836,1.8277210209223476,4.476845420934342e+18,5.827769148006877e+18,21204724890865475584,-0.00521805,40263725618.05213,7.1025580318875e-05,6.348974002819074,76680113.00977516,40259295411.70379,0.006423793334398227,6.349486717961499,3.820726801535378e-05,1.0467744661614533e-07,1.046774466174076e-07,0.13896263382594198
1708369200,1708455600,1.1575554730177026e-10,1.1200735248927176,1.3106018719028896,4.0335975524713564e+18,6.355910511295898e+18,133896725675570003968,12890985.13771787,75033849544.87119,8.97546e-13,2.3382839856274193,51581763.16768867,74919417349.04976,0.005898812195442738,2.3515289292182655,0.0040318035224411325,1.1046037047782946e-05,1.1046037047783922e-05,0.10765804358174348
1708455600,1708542000,1.1574496688079563e-10,0.2525032435548354,2.178117730798673,7.497099911221746e+18,2.3574277414137083e+18,12756909674952927232,-0.00370535,32131913875.268986,0.000975132706580664,7.314818529625621,322707.45518968,32137333079.10562,3.6656176902981e-05,7.314191255388955,9.4825026345663e-05,2.597945927278378e-07,2.597945927278439e-07,0.000670671543131226
1708542000,1708628400,1.1560486307596627e-10,0.7803696191562893,1.6503294780909172,3.2137655786560814e+18,7.314227911565859e+18,30037752855234658304,1203295.16011357,45380377511.351326,-3.61648e-13,5.781156956994014,1286395.331001,45549510642.8078,0.000129102720865331,5.7615924999803205,0.039204268626723535,0.00010740895514170829,0.00010740895514170829,0.0025193069090983363
1708628400,1708714800,1.1575958618225462e-10,0.2538449961629142,2.1761584046346516,4.5550797038138803e+18,5.761721602701186e+18,12779215485028509696,-0.00370769,32226509895.779682,0.000301860575614806,7.3016181129662,135098015.41512012,32147053374.45121,0.007338540046907887,7.31080981805943,0.020343277197710872,5.573500602112379e-05,5.5735006021125677e-05,0.2082713791786471
1708714800,1708801200,1.1574595779275363e-10,0.9145752443634555,1.5161575269008865,3.228215138986633e+18,7.318148358106337e+18,43287941349040988160,2100717.29603791,50779382160.67843,-2.02788e-13,5.1764592528990185,11410601.16859186,50803067759.81888,0.001311638265878585,5.173717579147079,0.0005329068013569045,1.4600186338543178e-06,1.4600186338545331e-06,0.023813271847373682
1708801200,1708887600,1.1576395415499053e-10,0.4779911351086782,1.953390385780554,5.081447836098746e+18,5.175029217412957e+18,17488944265819267072,-0.00461239,37426674757.86709,0.000240506291115415,6.724217918986034,18622.0138495,37414038777.72488,3.619625300613e-06,6.725680596306664,0.00037534570686919113,1.0283444023813451e-06,1.0283444023813456e-06,5.2232264399395204e-05
1708887600,1708974000,1.1578469659780835e-10,0.4887695309851369,1.9426767637972793,3.7414057399738726e+18,6.725684215931965e+18,17770941458154901504,16484.30068715,37667188575.75513,-4.89593e-13,6.69637591125165,580200.79740863,37652393337.7556,6.9077062312708e-05,6.698088819942955,0.0005065249905949949,1.3877397002602495e-06,1.3877397002602603e-06,0.0012322264671719135
1708974000,1709060400,1.1580111314552364e-10,0.6658574526866622,1.7653899165767866,3.7652973538553006e+18,6.698157897005268e+18,23798516902069895168,346401.85850504,42055013137.47056,-4.34275e-13,6.1883779967066666,7665193.6699087,42039335565.308426,0.000896002520242692,6.190193348324094,0.00042476157445687525,1.1637303409775945e-06,1.1637303409777404e-06,0.01612922993085028
1709060400,1709146800,1.1578542032608283e-10,0.4053700793225866,2.0260026166352314,4.2047000758978335e+18,6.191089350844337e+18,15755728646998865920,-0.00431557,35721262831.847755,0.0001225918796257,6.92342100696899,205172891.5851932,35731184495.87199,0.01419700887712087,6.922272145082807,0.00025691910071518124,7.038879471617772e-07,7.038879471648801e-07,0.3431699790946655
1709146800,1709233200,1.1580185158981083e-10,0.21082599263656968,2.2207836024040493,3.593635738745718e+18,6.936469153959927e+18,12115506870917306368,-0.00356539,31294234002.282654,0.00011085367425372,7.473794763997685,9551376.24116144,31286245680.998695,0.001183966846260703,7.474719760762027,0.0002158571633998718,5.913894887665859e-07,5.91389488766772e-07,0.02063495918724949
1709233200,1709319600,1.1580069204363624e-10,0.2560885772308287,2.1752881588451225,3.129579705723986e+18,7.475903727608288e+18,12891751503564457984,55890.8899171,32390798726.551285,-4.89833e-13,7.349081353570735,814626.08792857,32391398517.60502,9.4834621294877e-05,7.34901189700389,1.1434735284344784e-06,3.1328041874763683e-09,3.1328041874917216e-09,0.0017042296130160683
1709319600,1709406000,1.1581892941071879e-10,0.4814449172915072,1.951242945035376,3.2392213143692943e+18,7.349106731625184e+18,17637307141010282496,339011.18430083,37636004029.4322,-4.93044e-13,6.741772133008084,2351183.21236924,37623099374.506615,0.000272212657608404,6.7432666186478825,0.0003869325638488014,1.0600892160240694e-06,1.0600892160241136e-06,0.004905281602049258
1709406000,1709492400,1.1586374165527115e-10,0.3468208018772462,2.0862396448344507,3.7625450557718984e+18,6.74353883130549e+18,14575913645440362496,-0.00409319,34525182337.33156,6.3772235866896e-05,7.102508901857165,478347.02788693,34498988015.158714,5.8284624491692e-05,7.105543287064288,0.0019296414716049985,5.286688963301357e-06,5.2866889633013654e-06,0.0010241363321052503
1709492400,1709578800,1.1585946379680743e-10,0.48048303775025153,1.9522187616517015,3.4499466362186604e+18,7.10560157168878e+18,17612676979972941824,198065.59195241,37570423949.31276,-4.91789e-13,6.749730403001102,90684577.42851526,37573444683.3438,0.006771253226354866,6.749380415914916,2.1240828783643327e-05,5.8194051460634865e-08,5.819405146203651e-08,0.1556198869257021
1709578800,1709665200,1.158737585838232e-10,1.1758507175265098,1.2564478660812801,3.7664129260772316e+18,6.756151669141272e+18,319179760885779070976,-0.00957914,95971632442.58505,0.0,0.0,0.0,95971632442.58505,0.0,0.0,0.0,0.0,0.0,0.0
1709665200,1709751600,1.1580012856835268e-10,0.9405439177074162,1.4913474144682712,9.597163244258505e+18,0.0,47473037804939542528,-0.00858245,52277582150.32241,0.000423049378490446,5.06206453697894,57156684.08109992,52417767074.73291,0.00604365588108773,5.045825944619896,0.0169430738883808,4.6419380516110744e-05,4.6419380516111774e-05,0.11390910199133876
1709751600,1709838000,1.1591740523528742e-10,0.41380688185316605,2.020136013058771,5.247492375881401e+18,5.051869600500984e+18,16030113011698960384,-0.00436074,36180568483.85087,0.000312441521966776,6.93825692478209,906327.97643025,36105193901.338066,0.00011333101675579,6.946989729849279,0.014494910399876534,3.971208328733296e-05,3.971208328733297e-05,0.0019617307406680196
1709838000,1709924400,1.1593371241639845e-10,0.8639912042576237,1.5703168848913343,3.61061002293145e+18,6.947103060866035e+18,37261193657312632832,1301814.83440148,48738036850.928474,-2.80564e-13,5.482544400372594,1059248.47168389,48713695937.796364,0.000125864164527954,5.485366134322785,0.0006506968414710096,1.7827310725232935e-06,1.7827310725233138e-06,0.002233585333748537
1709924400,1710010800,1.1591408461172141e-10,1.0902376285098103,1.344584705173373,4.871475518626805e+18,5.485491998487313e+18,101666059747819683840,4424953.41276593,67453105827.598206,5.16033e-13,3.312355150845211,11565396.71898654,67533044744.33924,0.001325941335367019,3.303088320006806,0.0025722642916950022,7.047299429301161e-06,7.047299429301375e-06,0.023954559853871477
1710010800,1710097200,1.1593714784819027e-10,0.43746496221568426,1.9968389841308114,6.754461014105823e+18,3.304414261342173e+18,16577299323060391936,-0.00447201,36661440398.04051,0.000579780731801058,6.883270887640499,600653.48061279,36646124766.19193,7.1194046428204e-05,6.885046361691711,0.0005789989243410004,1.5862984228520446e-06,1.5862984228520558e-06,0.0012648521501051541
1710097200,1710183600,1.1594586837392047e-10,0.7249997847153261,1.7099654690764627,3.6646725419672545e+18,6.88511755573814e+18,26801622331329146880,616905.28683555,43955061761.60672,-4.02556e-13,6.037653624580646,67089521.45371747,43945700910.48892,0.006179991859249639,6.038738935775679,0.00013380508640240105,3.6658927781367147e-07,3.6658927781479744e-07,0.12536894193894943
1710183600,1710270000,1.1597318552444838e-10,0.8453609352133433,1.5894321777613933,4.4012790431942646e+18,6.044918927634928e+18,35451764974521548800,401868.38937254,48037202927.559425,-3.0011e-13,5.57821166509706,127086.43349716,47998425087.691696,1.9237573647322e-05,5.582708325033039,0.0017340451891634716,4.750808737434166e-06,4.750808737434169e-06,0.0003047387342609897
1710270000,1710356400,1.1593255150148247e-10,0.2238620724007557,2.2112552100498784,4.799855217412519e+18,5.582727562606686e+18,12376749074337490944,-0.00364426,31697123646.463177,0.00038427217023033,7.472682851432861,147979315.4419604,31717262937.365795,0.007613576376191717,7.470347642918732,0.0013395836000415179,3.6700920549062757e-06,3.6700920549082688e-06,0.22218918429967632
1710356400,1710442800,1.1598749282911109e-10,1.156493671412531,1.2787559686254346,3.1865242252807757e+18,7.477961219294924e+18,210932434499549822976,243120462.2897724,93724512364.21042,1.813426e-12,0.27755265688397657,9526075.10839164,93260478046.6745,0.001157196079324611,0.33136208512099524,0.04163446257129169,0.00011406702074326472,0.0001140670207432649,0.020239581213708786
1710442800,1710529200,1.1583975408272567e-10,1.052530684607333,1.3816574594895359,9.327000412178289e+18,3.325192812003199e+17,78932068986469974016,-0.01197998,61394123050.88041,0.000209172580745213,4.0291439523694885,14666272.14416853,61861337524.1684,0.001638010026779108,3.974987440836791,0.1130321255071989,0.00030967705618410626,0.0003096770561841066,0.029951328663543154
1710529200,1710615600,1.1597390179492104e-10,0.9302551410542557,1.504227663922406,6.187600379631258e+18,3.9766254508635704e+18,45750862023208648704,-0.0083818,52050886547.56978,9.6532593627486e-05,5.114554281662887,521999.74224397,51804969228.14247,8.9044701631266e-05,5.143057773320307,0.05400568498435261,0.00014796078077904823,0.00014796078077904825,0.001341408212633058
1710615600,1710702000,1.159476413568074e-10,0.28132728018180564,2.1540755072592783,5.180549122788471e+18,5.143146818021937e+18,13382319727413024768,-0.00384486,33085415117.61993,0.000413767332445954,7.313556236776624,1910475.50890734,33099486498.94526,0.000219394733849004,7.311924508551461,0.0006047786290930147,1.6569277509397306e-06,1.6569277509397664e-06,0.003954296821728088
1710702000,1710788400,1.1596468790284466e-10,0.43065073466322445,2.005042419351957,3.3101396974454164e+18,7.312143903285309e+18,16433520511420889088,212120.16026633,36559525402.62692,-5.00559e-13,6.9111173750550305,3406160.47231344,36548307898.20385,0.000394228016774648,6.912418113841134,0.0003129732160422959,8.574608658692402e-07,8.574608658693037e-07,0.007077747536416925
