start,end,curr_price,lower_price,upper_price,X_start,Y_start,liquidity,X_left,X_mint,Y_left,Y_mint,X_fee,X_reserve,Y_fee,Y_reserve,APR,Impermanent_loss,PnL,Yield
1720638000,1720724400,1.1721554999757154e-10,1.186480605245396,1.2751806384747881,4.392385019334568e+18,5.827939136755253e+18,288091491883935498240,-0.00948161,93643883055.11647,0.0,0.0,0.0,93643883055.11647,0.0,0.0,0.0,0.0,0.0,0.0
1720724400,1720810800,1.1722937234763316e-10,0.4006551214252486,2.0609434067518104,9.364388305511647e+18,0.0,15330808659828760576,-0.00425892,34812643077.77607,0.001164941191864331,6.894081685129077,184073.48872689,34804294726.724655,2.258229332773e-05,6.8950602993843555,0.0001918676933323621,5.256649132393445e-07,5.256649132393481e-07,0.00040233110361423565
1720810800,1720897200,1.17240895550565e-10,1.069291896279531,1.3927544932770004,3.480447880021338e+18,6.895082881677683e+18,79500092006588284928,4742065.65837374,60615377989.61883,3.09882e-13,3.8684288254524684,97565.26969412,60579293200.59353,1.567197361406e-05,3.872659230522266,0.0006914220184359429,1.8943068998244989e-06,1.8943068998245012e-06,0.000247008344105862
1720897200,1720983600,1.1723765150745279e-10,0.9475294078678596,1.514490753851794,6.057939076586322e+18,3.8726749024958797e+18,45830084523743404032,-0.00853,50857189462.14994,9.5808996214154e-05,5.012304708509381,57444.24772895,50863045415.41127,6.047464496915e-06,5.011618160803269,3.158990796192136e-05,8.654769304635884e-08,8.654769304635989e-08,0.00011646789780633073
1720983600,1721070000,1.172584677356647e-10,0.19623966611836366,2.2660972930725687,5.0863102859659e+18,5.011624208267766e+18,11628215526781720576,-0.00347389,30148268019.166008,0.000511111055077998,7.439428853701604,15048.82129338,30138735084.34913,2.883277631444e-06,7.440546571806978,0.00032999178970540287,9.04087095083295e-07,9.040870950832955e-07,4.234939056555073e-05
1721070000,1721156400,1.1727146198130766e-10,0.4049244396636889,2.0576486985031095,3.013875013317042e+18,7.44054945508461e+18,15414962444862550016,282536.227266,34891746456.11544,-4.88973e-13,6.883131523118654,100078428.36212662,34883859468.98895,0.006901185079435641,6.88405639038546,0.00017042517176487422,4.6691827880632725e-07,4.6691827880787446e-07,0.16981848124354157
1721156400,1721242800,1.172712755043764e-10,0.4617362849944599,2.001036542016344,3.498393789735108e+18,6.890957575464897e+18,16725126889588813824,77229.2433366,36210914366.187195,-4.8301e-13,6.747044804523921,91792911.18547444,36211037160.017975,0.006755127625012489,6.747030404323314,3.800988167443525e-08,1.0413666067212462e-10,1.0413666212174041e-10,0.1593642914741236
1721242800,1721329200,1.1727766500994242e-10,0.304635113131422,2.158171936280322,3.6302830071203446e+18,6.753785531948326e+18,13499897384859199488,-0.00389249,32768097142.262978,7.7316364624582e-05,7.1681894066092235,9661.8629647,32764701182.74218,1.531796585285e-06,7.168587665962892,3.596355362456192e-05,9.853028390290913e-08,9.853028390290936e-08,2.4201807371793608e-05
1721329200,1721415600,1.1728852295345697e-10,1.0238794755978087,1.439191929794042,3.276471084460515e+18,7.168589197759478e+18,62403974869880406016,3453934.44542083,56062490977.97079,8.21e-14,4.435601603004059,58257.17360215,56035817680.11163,9.964500604678e-06,4.438729929900325,0.00048001077416629233,1.3150980114144981e-06,1.3150980114144996e-06,0.00015254423474916822
1721415600,1721502000,1.1730515025586753e-10,0.40097575772826227,2.0625927386567926,5.603587593728523e+18,4.43873989440093e+18,15375647194273361920,-0.00427462,34913105149.66752,0.00041835465224279,6.915532405026772,5375.07166871,34903042884.522896,1.811910186694e-06,6.916712676894349,0.00027730121614829976,7.5972935931041e-07,7.597293593104103e-07,2.2180879732924025e-05
1721502000,1721588400,1.1730924528807255e-10,0.6496779915631676,1.8140650698770344,3.4903048259594563e+18,6.916714488804536e+18,22508934621601513472,444223.10117874,40704303418.10192,-4.31518e-13,6.236077214184234,9444.0964441,40700676019.55262,1.533805783234e-06,6.2365027341431905,2.4619975018045007e-05,6.745198635080802e-08,6.745198635080824e-08,2.3991069973361918e-05
1721588400,1721674800,1.1731974737110849e-10,0.9726814741462475,1.4910491897198352,4.070068546364906e+18,6.236504267948974e+18,50221238433713315840,1478695.70379421,52399494309.110794,-7.4384e-14,4.863815111651371,84885.5093863,52378740140.051025,1.2395845066291e-05,4.866249876538918,0.000361249728173903,9.897252826682258e-07,9.897252826682275e-07,0.00020301161522830486
1721674800,1721761200,1.1731647968166647e-10,0.43198775640372733,2.0318862572019243,5.237882502556041e+18,4.866262272383985e+18,16051072242522791936,-0.00440232,35585722049.8932,0.000322557971759831,6.835905316534816,27662.68642493,35587785848.059906,3.003039816371e-06,6.835663195627222,1.1177389930713249e-05,3.0622986111542637e-08,3.062298611154315e-08,5.6746142346627705e-05
1721761200,1721847600,1.173338008629232e-10,0.8169397839663705,1.6468675955270404,3.558781351074633e+18,6.835666198667039e+18,31618247259783593984,937458.31774994,45534554833.64601,-3.18211e-13,5.668522840385357,16581.97413818,45513007244.7849,4.476153686577e-06,5.6710509142641286,0.000618605134258662,1.6948085870100327e-06,1.6948085870100333e-06,5.831950693446506e-05
1721847600,1721934000,1.172566218088847e-10,0.24668821684874512,2.216568330096308,4.5513023826759035e+18,5.671055390417816e+18,12489041118645653504,-0.00367537,31411056194.536064,0.000328831298955065,7.325198573852456,1300781718.3817399,31448994519.94622,0.07552717051366473,7.32074859019657,0.004853261743521007,1.3296607516477094e-05,1.3296607516495912e-05,2.071569020406855
1721934000,1722020400,1.173658603738724e-10,0.9758964640800459,1.4885166859584675,3.2749776238327956e+18,7.396275760710234e+18,51838971022676754432,2703522.70669802,53833793123.88502,-6.9859e-14,4.92347090484882,18607481.49313939,53610953212.10108,0.002198322985128963,4.949612528631438,0.03952645703247049,0.00010829166310265855,0.0001082916631026589,0.038980531778234115
1722020400,1722106800,1.1737398442797392e-10,0.39236873802029404,2.0725164855632094,5.362956069359422e+18,4.951810851616567e+18,15509696898317957120,-0.0043218,35429156967.8864,0.000364049129870099,7.087339255661418,7667.2523254,35424202341.67369,1.481991128949e-06,7.087920779755181,6.532052000299688e-05,1.789603287753337e-07,1.7896032877533392e-07,2.1179905895356554e-05
1722106800,1722193200,1.1738349586739353e-10,1.1855318477518793,1.2793954744981322,3.5424210008926013e+18,7.08792226174631e+18,279055913601766424576,-0.00955774,95805677879.00839,0.0,0.0,0.0,95805677879.00839,0.0,0.0,0.0,0.0,0.0,0.0
1722193200,1722279600,1.1738428846741669e-10,0.9249680336713715,1.5403018464997613,9.58056778790084e+18,0.0,43365089780092387328,-0.00834265,50843356711.72974,0.000466600302368187,5.27684010995526,56995.30457308,50842005412.35283,6.849392934932e-06,5.276998730735603,1.738168178603969e-06,4.762104598913913e-09,4.762104598914983e-09,0.0001204012679095159
1722279600,1722366000,1.1740516424321342e-10,0.4416846369058171,2.0237753503394256,5.084206240765741e+18,5.277005580128539e+18,16605939118363107328,-0.0045331,36540510548.23171,0.000272197215834485,6.955343010948978,99718.59064839,36526883456.1668,1.3304528753199e-05,6.956942759686633,0.0004616821034513369,1.2648824752091403e-06,1.2648824752091422e-06,0.00022241475021154587
1722366000,1722452400,1.174176486686321e-10,0.350726832502583,2.115016359585075,3.652698317475745e+18,6.956956064215387e+18,14650772320887613440,-0.00415062,34472127748.10065,4.2903232858264e-05,7.198139677194095,18715.06455164,34464939324.72173,3.041962061594e-06,7.198983680092022,0.0001456416301335404,3.9901816474942536e-07,3.990181647494258e-07,4.659012425254863e-05
1722452400,1722538800,1.1739819481316208e-10,1.0784191569494237,1.386362854224397,3.446495803978628e+18,7.198986722054083e+18,85518471562901225472,5443704.82197979,62902121516.862885,3.73014e-13,3.8589886983439006,1685671.07327417,62967508232.08529,0.000190159009885456,3.8513117800265197,0.0020644797283791145,5.656108844874256e-06,5.6561088448742865e-06,0.0034511387824648116
