,start,end,curr_price,lower_price,upper_price,X_start,Y_start,liquidity,X_left,X_mint,Y_left,Y_mint,X_fee,X_reserve,Y_fee,Y_reserve,APR,Impermanent_loss,PnL,Yield
0,1704067200,1704672000,2.2171372923771063e-19,2254.3809398229855,2669.9661175040624,2.1891418563922941e+18,5000000000.0,2454855486609791,676032648.6506691,39824478298.772385,-1e-18,7.49017583e-10,59444339.44961173,43134374523.31798,1.300805e-11,0.0,-139.67941251115428,2.944550096608322,-2.6787832536385756,0.2657668429697435
1,1704672000,1705276800,2.4784722284515463e-19,1777.7516614032702,3120.6864155544663,4.319381886276759e+18,13008050.0,775286900723958,0.14950051,26020342681.259216,7.504892e-12,3.801709985e-09,72134473.63281322,17097998760.434786,2.0079622e-11,5.893255314e-09,-267.35348232382165,5.481462763844296,-5.127327058265074,0.35413570557921664
2,1705276800,1705881600,2.461194788719887e-19,1876.0424877141918,3400.272194091378,1.7170133234067597e+18,5913334936.0,739796509380299,15606538.06840356,21755954414.33653,-1e-18,4.769462503e-09,20767955.86898374,22276625513.34864,5.076073e-12,4.640866195e-09,-2.815128908267873,0.15446447294412421,-0.05398877358321948,0.10047569936091284
3,1705881600,1706486400,2.252492611645245e-19,559.6140025177682,4303.137923747306,2.2297393469217623e+18,4645942268.0,265844686504301,0.04303046,13037691749.304686,1.4665031e-11,6.903453669e-09,15567264.31625654,15465203804.076939,2.972336e-12,6.331888076e-09,82.77296605233924,-1.5204162623302622,1.587426746209246,0.06701048387898838
4,1706486400,1707091200,2.286283675123019e-19,578.2449363496893,4282.4105907446365,1.5480771068393196e+18,6334860412.0,269911007966735,162519.13943866,15578071088.392254,-1e-18,6.312841189e-09,8176533.03924461,15156234413.90615,1.973931e-12,6.408569649e-09,1.771294360360275,0.004952789325969939,0.033970028828827194,0.038922818154796965
5,1707091200,1707696000,2.5027474186081377e-19,996.440705273948,3823.4100222242205,1.5164410946945395e+18,6410543580.0,364818056211897,4077497.98064996,17211984036.331703,-1e-18,5.940070861e-09,6451965.41051014,13837867412.308056,2.376452e-12,6.747182588e-09,4.409122408455521,-0.045451229376788235,0.08455851194298258,0.03910728256620111
6,1707696000,1708300800,2.8751880579684163e-19,2256.422960357243,3318.8523651836085,1.3844319377718566e+18,6749559040.0,1122050308717354,127279139.21633984,29579166955.80834,-1e-18,2.767759703e-09,45175963.85529374,14548931160.235752,1.634132e-11,6.799638171e-09,137.03751254376454,-2.3547700633530977,2.628116678921512,0.2733466155684062
7,1708300800,1708905600,3.1070148456665515e-19,944.6952460223433,5234.709113759627,1.459410712409105e+18,6815979491.0,299009063441394,0.04339791,14455011088.29915,1.97316e-13,6.855655281e-09,12714945.42041906,12334311348.672535,4.391144e-12,7.489501603e-09,-9.306419160571586,0.25197186734814164,-0.1784792715726058,0.07349259577553525
8,1708905600,1709510400,3.481413084513606e-19,1693.3875881802173,4984.269244682616,1.2347026294092956e+18,7493892747.0,430025428370462,9604294.0313931,16295833152.699387,-1e-18,6.260318875e-09,28646211.93467198,12029565353.80436,1.0951448e-11,7.663447729e-09,35.355334505191216,-0.5006080328614461,0.6780475110584616,0.17743947819700903
9,1709510400,1710115200,3.871589653259922e-19,2131.179711314703,5481.11448492127,1.205821156573903e+18,7674399177.0,476517723066372,12502649.82177628,16490215516.442055,-1e-18,6.122440886e-09,53537234.04667425,12312648150.648058,2.1312447e-11,7.656160248e-09,51.66966801121439,-0.6503239988023642,0.9909251399410981,0.3406011411387409
10,1710115200,1710720000,3.642843161106497e-19,518.0164465066636,8035.402237152587,1.2366185384694733e+18,7677472695.0,213035923743135,0.0244412,10452646300.050817,4.605794e-12,8.411494829e-09,23952997.10253593,11511240746.221903,8.60771e-12,8.01394231e-09,18.13106246632801,-0.20543520503179205,0.34771900620355095,0.14228380117176595
11,1710720000,1711324800,3.4588031057759254e-19,3290.0982713873445,4123.155009246525,1.153519374332444e+18,8022550020.0,1825895714254119,23275631.66141642,18110870990.764164,-1e-18,5.6114433e-09,170903768.94237053,26055015202.38012,5.5589981e-11,2.791565578e-09,-40.873515164494954,1.7387451127639078,-0.7838756332916841,0.9548694794722267
12,1711324800,1711929600,3.6398518508940806e-19,1733.5309831775548,5801.7474532175,2.622591897132249e+18,2847155559.0,389449909315495,0.05342371,15091752610.307226,1.472294e-11,6.672002827e-09,13006533.57251005,13423834814.537502,5.217254e-12,7.263808897e-09,-98.10252358317403,1.9617171251910426,-1.881418260499228,0.08029886469180973
13,1711929600,1712534400,3.4482329386957096e-19,3035.4987219627415,4322.2785579844385,1.343684134811001e+18,7269026151.0,1189339842424937,8103689.67901117,16270921973.50144,-1e-18,6.231409631e-09,61514335.31407907,21674288427.153053,1.8701991e-11,4.317133544e-09,-31.330063342054366,0.9361920912631032,-0.600850529847618,0.33534156141548577
14,1712534400,1713139200,3.159668616418075e-19,2980.021775675393,4793.467056278103,2.173580276246713e+18,4335835535.0,908619084180355,11020153.20424267,23428386515.424255,-1e-18,3.7466309e-09,69855285.75890759,30339726275.700294,2.0800531e-11,1.465336629e-09,-50.76311075447241,1.356205179718397,-0.9735391103597449,0.38266606935865227
15,1713139200,1713744000,3.151406787180341e-19,3202.7367573969896,3309.1758195140433,3.04095815614592e+18,1486137160.0,13344110539633546,-0.0415004,35098930125.78049,0.0,0.0,42503379.23670632,35098930125.78049,1.3758955e-11,0.0,8.865600620186106,0.07527639802167067,0.17002521737343215,0.2453016153950987
16,1713744000,1714348800,3.2627711013936517e-19,939.3629152915612,5792.500776173658,3.5141433505017196e+18,13758955.0,274340580604907,0.03763134,12853222787.01907,3.6204951e-11,6.980467117e-09,9038536.37428141,12011979847.402678,3.147074e-12,7.250220542e-09,-138.1077379863842,2.7017456588530693,-2.6486415504238066,0.05310410842926774
17,1714348800,1714953600,3.136176304791991e-19,2421.1501318561272,4348.296777875619,1.2021018383776957e+18,7253367616.0,715050236706809,13726669.49219909,16769609238.683691,-1e-18,5.694870913e-09,44716342.47121303,19271168838.631397,1.2670995e-11,4.894660141e-09,-27.547625716622385,0.7704763757544092,-0.5283106301817991,0.2421657455726094
