,APR,Impermanent_loss_info,PnL_info,X_start,Y_start,lower_price_info,upper_price_info,burn_X_collect,burn_Y_collect,mint_X_left,mint_Y_left,swap_X_after_swap,swap_Y_after_swap
0,-173.76912688328724,3.3325585977616736,-3.3325585977616736,2.1891418563922941e+18,5000000000.0,0.00034950437560174344,0.0005647094777435236,0,9979412060,-51,0,-51,9979412061
1,-361.7730694716411,6.938113661099966,-6.938113661099966,2.1891418563922941e+18,5000000000.0,0.00041467453791506744,0.00045060640477884216,0,10306716493,-51,0,-51,10306716494
