,APR,Impermanent_loss_info,PnL_info,X_start,Y_start,lower_price_info,upper_price_info,burn_X_collect,burn_Y_collect,mint_X_left,mint_Y_left,swap_X_after_swap,swap_Y_after_swap
0,14.930337162239253,-0.12178457350613138,0.286335233248424,2.1891418563922941e+18,5000000000.0,2108.694576345545,2715.1220655299207,1828555397039182601,5906393512,4807131646538974,-1,2959029008404921344,3238279497
1,-83.21078911952502,1.7260844210228368,-1.5958233529771924,2.1891418563922941e+18,5000000000.0,1781.1040799100483,3315.506491761829,1183507755080979559,7613945998,13519309,494300,2121257022926621720,5164561655
