episode,step_count,raw_reward,scaled_reward,fee_earned,impermanent_loss,cumulative_reward,raw_action_0,raw_action_1,price_lower,price_upper,curr_sqrtPriceX96,curr_price,tick,feeGrowthGlobal0X128,feeGrowthGlobal1X128,liquidity_raw,blockTimestamp,tickCumulative,secondsPerLiquidityCumulativeX128,scaled_curr_price,scaled_liquidity,scaled_feeGrowthGlobal0x128,scaled_feeGrowthGlobal1x128
1,14,0.0,-2.986974155521746,0.0,0.0,-7.495348486775045,0.47750335931777954,0.29418250918388367,1675.6132002892155,1692.3693322921076,3581952065001257903910034326793,2043.9975544185443,76230,54869023935848433373093129040001003,113069043257923238403540600359071378167,48717933151997448520000,1697974964,326662131312509,38303719405091502602038878,-0.9444356961217221,0.8772408362460228,1.0540855134713698,-0.8945634188975862
1,15,0.0,-3.5353945292455884,0.0,0.0,-11.030743016020633,0.4133813977241516,0.2441115379333496,1504.0806895827027,1519.1214964785297,3567790928191712067913206770239,2027.8677395855434,76151,54958916563832161607800980755956309,113069043257923238403540600359071378167,49420318055320388820000,1697974974,326662132074809,38303719474641146620321611,-1.0470090002407504,1.0044346657020355,1.0372330106346859,-0.2732179944603741
1,16,0.0,-3.717600225490426,0.0,0.0,-14.748343241511058,0.394035279750824,0.2111605405807495,1365.6367031722202,1379.2930702039425,3562902874151964285240224242865,2022.3149832154727,76123,54990111043317521550561898501066421,113069043257923238403540600359071378167,49233113914583480460000,1697974982,326662132684017,38303719529751128369455434,-0.8491685891850566,-0.4200779337116804,-0.9913633170287626,-0.08611034153642459
1,17,0.0,-3.854576382533493,0.0,0.0,-18.602919624044553,0.400404155254364,0.2250179648399353,1190.0694878890852,1201.970182767976,3574409779187097632564750328407,2035.3987888267525,76188,54990111043317521550561898501066421,113217754734765993040727957463462600759,49624911061920543260000,1697974991,326662133369124,38303719591846898561809017,1.0274297348937462,1.0271852293371966,-0.9478864168860346,1.0539417948985008
1,18,0.0,-3.9836040957202843,0.0,0.0,-22.586523719764838,0.4369086027145386,0.10208717733621597,1319.285258640068,1332.4781112264686,3563547277586207650838185273608,2023.046580239917,76127,55059292247000160485835370652853088,113217754734765993040727957463462600759,49523992643332842360000,1697975000,326662134054816,38303719653574660956407492,-0.9915322037367549,-0.47788100491810526,1.0344682797781743,-0.9945277200577745
1,19,0.0,-4.108208220546258,0.0,0.0,-26.694731940311094,0.25287291407585144,0.12461050599813461,1059.9118203243072,1070.5109385275503,3577471677128815808239823141587,2038.8873942426974,76205,55059292247000160485835370652853088,113397709119877144679395173148239410879,49325624707732656030000,1697975009,326662134739959,38303719715441841253114259,1.0217211732957199,-1.0307136339323286,-0.9988413605675969,1.017824736357635
1,20,0.0,-4.229012678561273,0.0,0.0,-30.923744618872366,0.42136794328689575,0.08876553177833557,1243.9558734949287,1256.395432229878,3592218173049598595256488498998,2055.7308048780387,76287,55059292247000160485835370652853088,113588288009677624549882165095383699724,49513470877073258970000,1697975018,326662135425804,38303719777477737745931132,1.019587561350661,0.980243002890914,-0.30256925529380685,0.4714879631604457
1,21,0.0,-4.34636774652585,0.0,0.0,-35.27011236539822,0.3727094531059265,0.06318949908018112,1024.4493282992717,1034.6938215822643,3587407103267244163706498620509,2050.2279980618314,76260,55089578351182709187062138259941672,113588288009677624549882165095383699724,49044143616083043270000,1697975027,326662136112387,38303719839396192975057627,-0.5509396955775355,-1.0458544391508195,1.0266799381329645,-1.0485799393216086
1,22,0.0,-4.46056102682198,0.0,0.0,-39.7306733922202,0.15838021039962769,0.06401685625314713,1013.1575210378284,1501.0967587733785,3597621702340655806571251069151,2061.9200482585734,76317,55089578351182709187062138259941672,113720298146975683454349889656079405633,49195844685395289000000,1697975039,326662137027507,38303719922591457531945765,1.0343854476360448,0.6258722640152833,-0.9941441188019033,0.9323652730487334
1,23,0.0,-4.571840659302914,0.0,0.0,-44.30251405152311,0.31981533765792847,0.026791056618094444,1411.0607647782076,1425.1713724259896,3606581558046428141310789450541,2072.203236967183,76367,55089578351182709187062138259941672,113836092391408495418626855820679181160,50083723663635970700000,1697975049,326662137790677,38303719991515138199882542,1.004033281701976,1.0520008056029961,-0.3012628442045629,-0.12650356519437375
1,24,0.0,-4.680423248498072,0.0,0.0,-48.982937300021185,0.23452910780906677,0.02421550266444683,988.7290626590066,998.6163532855966,3617292202496311922418909146779,2084.529362408776,76426,55089578351182709187062138259941672,113974513256898971098247874685270603876,50425024489695245300000,1697975059,326662138554347,38303720059365869556886709,1.014680906710511,0.8796224693777864,-0.0948809545076781,0.9108515374673395
1,25,0.0,-4.786499340571382,0.0,0.0,-53.769436640592566,0.2676163911819458,0.020842963829636574,1249.135915581067,1261.6272747368776,3605394820916419905259123923785,2070.8397541831764,76360,55163583185925258435029054631142060,113974513256898971098247874685270603876,50163967622552984320000,1697975068,326662139242181,38303720120135540707650744,-0.9922719435985915,-0.8434049524301092,1.0540038461412977,-1.052232996297922
1,26,0.0,-4.890237684282407,0.0,0.0,-58.65967432487497,0.037638019770383835,0.014505568891763687,1033.6579371780927,1109.9025399389695,3592054395723908937239045721947,2055.543358346512,76286,55247147155394930237308710532926078,113974513256898971098247874685270603876,50248213662243220210000,1697975078,326662140005781,38303720187935443316915832,-1.0224209895346028,0.6187413998885012,0.6185984422824534,-0.3173110336326605
1,27,0.0,-4.991788621298323,0.0,0.0,-63.6514629461733,0.05653134733438492,0.02330912835896015,988.7290626590066,998.6163532855966,3588440737164997713930092459311,2051.4096261261298,76266,55269889935770018249330869251281847,113974513256898971098247874685270603876,50079938779073023660000,1697975088,326662140768641,38303720255678489538905780,-0.771372255561319,-1.032077687755659,-1.041726362363505,-0.09989098562190774
1,28,0.0,-5.091286818230246,0.0,0.0,-68.74274976440354,0.08179997652769089,0.015895288437604904,1031.9966280370932,1302.7880160207962,3583804794018763046671310744584,2046.1125760041036,76240,55299133688430256181542556007145102,113974513256898971098247874685270603876,49192059800832341960000,1697975100,326662141683833,38303720337338538226667333,-0.9699078632967846,-1.052331123153686,0.03276860465336698,-0.031574129013335596
1,29,0.0,-5.188853492086716,0.0,0.0,-73.93160325649026,0.05149850621819496,0.01932067610323429,1068.8116040672414,1096.746632979679,3572632536046105159312069277063,2033.375238393991,76178,55369920668576859835503482011942761,113974513256898971098247874685270603876,49695749985848917260000,1697975113,326662142674953,38303720427054724424611361,-1.0421928166416954,0.8664153665528013,1.0433487255257423,-0.009984168385563066
1,30,0.0,-5.284598240676022,0.0,0.0,-79.21620149716628,0.016045760363340378,0.007573079317808151,988.7290626590066,998.6163532855966,3561429387562249817187927921313,2020.642617768673,76115,55441349333064904852804020791688506,113974513256898971098247874685270603876,49925742972948513960000,1697975123,326662143436733,38303720495433226257646629,-1.0087989927252565,0.9094360819767603,0.358167887172956,-0.0031572571014277756
1,31,0.0,-5.378620561297832,0.0,0.0,-84.59482205846412,0.019457293674349785,0.008933888748288155,988.7290626590066,1171.1584809641693,3546130576416851775768461609196,2003.319779589946,76029,55539619964688038667698901061535256,113974513256898971098247874685270603876,50054365558654085560000,1697975133,326662144197883,38303720563538380815731355,-1.0230664562223093,0.8884435652922924,1.0402690351760318,-0.000998411912065517
1,32,0.0,-5.4710111208627055,0.0,0.0,-90.06583317932683,0.008067873306572437,0.0046804072335362434,1026.9724181796919,1101.3196696219675,3539764782596887353855237406238,1996.1337643257625,75993,55580760370002588230141184048323290,113974513256898971098247874685270603876,49614771159973539760000,1697975141,326662144806115,38303720617984658544760064,-0.8742392956203767,-1.044222375613032,-1.0407007031962479,-0.0003157255543545185
1,33,0.0,-5.561852825869941,0.0,0.0,-95.62768600519678,0.021978583186864853,0.005328274331986904,988.7290626590066,998.6163532855966,3536526781945625275907752430047,1992.483506984012,75975,55601743520787072205965250405519608,113974513256898971098247874685270603876,49111080974956964460000,1697975150,326662145490052,38303720679851743660471559,-0.839995791297925,-1.0231332674290727,-0.8713795987425823,-9.984118628009768e-05
1,34,0.0,-5.651221729813262,0.0,0.0,-101.27890773501004,0.01986108534038067,0.0059844921343028545,1084.1420260632435,1094.983446323876,3541420887333452527487897348362,1998.0020127026137,76002,55601743520787072205965250405519608,114037763074102267312996573689998140055,49568138812893409290000,1697975159,326662146173827,38303720742083441499170685,0.9926936402455726,0.9640856809656326,-0.973268823483053,1.054092550665078
1,35,0.0,-5.739187807460149,0.0,0.0,-107.01809554247019,0.06424470245838165,0.0011672336841002107,988.7290626590066,998.6163532855966,3526780368633013379274569689612,1981.516357852849,75919,55696835881628072043912875583236479,114037763074102267312996573689998140055,49025975103575950790000,1697975168,326662146857845,38303720803943831205826967,-1.0481771286132446,-1.0157804391517387,1.050130786078918,-0.9944903161767308
1,36,0.0,-5.82581561930266,0.0,0.0,-112.84391116177285,0.0007401746697723866,0.0007975491462275386,988.7290626590066,1071.7056940431246,3531641361501782327005778278288,1986.982405583368,75947,55696835881628072043912875583236479,114100584955940136471332301095514224461,49218164915999181090000,1697975178,326662147617035,38303720873271109282616459,0.6384483701855719,0.6882838789525576,-0.9970664901345423,0.9998059005463225
1,37,0.0,-5.911164884774351,0.0,0.0,-118.7550760465472,0.0931016206741333,0.0028170389123260975,1040.9849331564644,1051.394782488029,3543455294564423438045883242369,2000.2982194462027,76014,55696835881628072043912875583236479,114253264362583596926606082913448295384,48699977108025886390000,1697975186,326662148224611,38303720928654719876599117,1.0428273443549334,-1.0444146488144412,-0.3020758011241583,1.033762468706589
1,38,0.0,-5.995290979194128,0.0,0.0,-124.75036702574133,0.10343530029058456,0.006298437714576721,988.7290626590066,1264.6315880665006,3532754752056817029487999372209,1988.2354411786844,75953,55766180134689164362812023361307435,114253264362583596926606082913448295384,49496394550148453290000,1697975196,326662148984751,38303720998303070919610187,-0.9754282717661945,1.0304130666096012,1.0441577680710319,-1.0304764494792995
1,39,0.0,-6.0782453665644205,0.0,0.0,-130.82861239230576,0.00030787280411459506,0.0004481923533603549,988.7290626590066,998.6163532855966,3523020668111365693235652104463,1977.2938453378868,75898,55829627198993897636855724591318173,114253264362583596926606082913448295384,49039336712212008460000,1697975205,326662149668328,38303721060241174485835181,-1.008458340590588,-0.8914528359383407,0.04582731696002005,-0.3113279651783616
1,40,0.0,-6.1600759781228,0.0,0.0,-136.98868837042855,0.004136130213737488,0.004533692263066769,988.7290626590066,1203.144452722764,3527728829124529594883720103196,1982.5822834253777,75925,55829627198993897636855724591318173,114314111095509899383175320163913025045,48836858546318562880000,1697975214,326662150351410,38303721122720651620636370,0.7561284029676595,-0.906236300776173,-1.0478592978264352,1.020692050739015
1,41,0.0,-6.240827544779861,0.0,0.0,-143.2295159152084,0.2158336043357849,0.0060572694055736065,988.7290626590066,1048.25675800659,3519294109163244123923654782453,1973.1129984669822,75877,55884741593002433148594410712747176,114314111095509899383175320163913025045,48606865559218966180000,1697975222,326662150958810,38303721178495513675469474,-1.0338466993593005,-0.9953767320143171,0.9742227142774382,-0.9938548853166774
1,42,0.0,-6.320541890165781,0.0,0.0,-149.55005780537417,0.0004322314343880862,0.0009170294506475329,988.7290626590066,998.6163532855966,3507532420081575887905544254566,1959.9465161711998,75810,55962037689691409567836716095556967,114314111095509899383175320163913025045,48289072826964028880000,1697975230,326662151565826,38303721234547232271115199,-1.0320890564754805,-1.0231216410711703,0.8971656455459998,-0.30118235220357875
1,43,0.0,-6.399258189873715,0.0,0.0,-155.94931599524787,0.001901522628031671,0.003398772794753313,988.7290626590066,998.6163532855966,3496831540683358082635462052491,1948.005837627975,75749,56032814044262054455219420009537612,114314111095509899383175320163913025045,47897275679626966080000,1697975239,326662152248116,38303721298025874836727718,-0.9978332606913466,-1.0195752267372433,-0.37386328216634496,-0.09485580933899655
1,44,0.0,-6.477013201570359,0.0,0.0,-162.42632919681824,0.011901949532330036,0.011113960295915604,988.7290626590066,998.6163532855966,3503692485739927919333012489260,1955.65749164558,75788,56032814044262054455219420009537612,114402779705251986600495683582866612576,48092881414606810810000,1697975249,326662153005606,38303721368983389254793621,0.8611589940529074,0.7793907973997027,-1.0528911063185784,1.0538427784444018
1,45,0.0,-6.553841469896549,0.0,0.0,-168.9801706667148,0.5625323057174683,0.008168037049472332,1104.4221912848957,1115.4664131977447,3492542878419088234762645566654,1943.2305340586424,75724,56106729791022952744973247304291606,114402779705251986600495683582866612576,48582267051765737160000,1697975258,326662153687698,38303721432520562600377263,-1.0321494513031277,1.0453433136940384,0.9988227386493254,-0.9945396094551364
1,46,0.0,-6.62977550946859,0.0,0.0,-175.6099461761834,0.0005763137014582753,0.001740845269523561,988.7290626590066,998.6163532855966,3502640771287982369352522826740,1954.483596072083,75782,56106729791022952744973247304291606,114533281569736676441273457645890546100,49135661173796870720000,1697975268,326662154444938,38303721502405295511296836,0.9859533275637666,1.0185425487130153,-1.0005300414314093,1.0298359969366613
1,47,0.0,-6.704845968787019,0.0,0.0,-182.31479214497043,0.7288395166397095,0.01129315234720707,1338.4426821760997,1351.8271089978607,3497668706487088142480524922486,1948.9386815849405,75754,56139653415176029729440226586243503,114533281569736676441273457645890546100,48983960104484624990000,1697975277,326662155126976,38303721564755024159022545,-0.8430499025887136,-0.4421417634585273,0.801189503221107,-0.9993883326444954
1,48,0.0,-6.77908177744233,0.0,0.0,-189.09387392241277,0.002356629353016615,0.008065611124038696,988.7290626590066,1008.8906161125828,3487060623267008780052616156370,1937.134732386211,75693,56210211027219131863002247348211117,114533281569736676441273457645890546100,49129764246405371070000,1697975287,326662155884516,38303721634161296290758023,-1.0429799452310249,0.9414095249303207,1.0174484124680123,-0.30272128224838585
1,49,0.0,-6.8525102786601755,0.0,0.0,-195.94638420107293,0.004771491512656212,0.01469623576849699,988.7290626590066,998.6163532855966,3503208470053310309518557170392,1955.1172024930145,75785,56210211027219131863002247348211117,114741971059750669730697170508446781396,48875171130498423270000,1697975295,326662156490060,38303721689606941600848992,1.026415248213961,-1.0334510611524679,-1.0339755824994379,1.0520234835540947
1,50,0.0,-6.925157348938769,0.0,0.0,-202.8715415500117,0.8674619197845459,0.043861061334609985,1405.541874405752,1419.5972931498095,3491668458639370837275907608600,1942.2576117138567,75719,56286744669382432321138918575174082,114741971059750669730697170508446781396,49583129629093881570000,1697975305,326662157247910,38303721758931461970491144,-0.9478438965222081,1.0473523937039624,1.0076940960879408,-0.9949636536040046
1,51,0.0,-6.997047506287893,0.0,0.0,-209.86858905629958,0.003635340603068471,0.017255177721381187,988.7290626590066,998.6163532855966,3488395245813617023751838787146,1938.6178373394519,75701,56308544879708186777990119683365484,114741971059750669730697170508446781396,49349275417368409530000,1697975313,326662157853662,38303721813866910198642909,-0.8124595929218263,-0.6379464725279412,-0.9487497661460085,-0.30149088481689496
1,52,0.0,-7.068204008373937,0.0,0.0,-216.9367930646735,0.1252494603395462,0.11985330283641815,989.8853904707664,999.7842443754741,3494865784931103198890770824580,1945.8162970063263,75738,56308544879708186777990119683365484,114825594190835198789736745042722408259,49668834530117678030000,1697975323,326662158610672,38303721882687692656658300,1.0122764555389285,1.013638105282554,-0.891362964893502,1.0216037241926348
1,53,0.0,-7.138648941702027,0.0,0.0,-224.07544200637554,0.8944708108901978,0.09550894051790237,1345.079036147229,1358.5298265087015,3500235189159647786609937709365,1951.799874512748,75768,56308544879708186777990119683365484,114894986614788869142592055704513502380,49502969699880048910000,1697975331,326662159216576,38303721937518838031164233,1.000221109514045,-0.8493322909842544,-0.2723058523393044,-0.23341057528387738
1,54,0.0,-7.208403302818969,0.0,0.0,-231.2838453091945,0.5832287073135376,0.19792956113815308,1269.7907290875874,1282.4886363784633,3509957850006631024562697536012,1962.6580272502542,75824,56308544879708186777990119683365484,115020639103358255302876270732689088162,49196202243735231210000,1697975340,326662159898488,38303721999427511045116651,1.0350920161206487,-1.0398468284593234,-0.08582476991520807,1.0415898363564888
1,55,0.0,-7.277487072395278,0.0,0.0,-238.56133238158978,0.7944011688232422,0.22937661409378052,1646.063374210691,1662.524007952798,3503335471610504790699744575935,1955.2589625008422,75786,56352234220294500995887554185857004,115020639103358255302876270732689088162,49359418947302688410000,1697975350,326662160656728,38303722068550189055033208,-0.9062361728478624,0.830050881706957,1.0537981689512277,-1.0426867419780372
1,56,0.0,-7.34591928293723,0.0,0.0,-245.907251664527,0.02335798554122448,0.16378052532672882,1060.2989448403155,1263.5353089597552,3518449376658947491883068744017,1972.1659036244912,75872,56352234220294500995887554185857004,115215966268547555294794110422320611483,49752263996325333610000,1697975360,326662161414588,38303722137381021882691773,1.04375147668204,1.0453277224549815,-0.9945336569705812,1.0317118884359722
1,57,0.0,-7.413718080787743,0.0,0.0,-253.32096974531473,0.8703473806381226,0.23029226064682007,1123.9411159752926,1135.1805271350456,3528521167434734561614811496781,1983.4729711080604,75929,56352234220294500995887554185857004,115346130798118748674406768353470710899,50252884690023708210000,1697975370,326662162173308,38303722205640103798194687,0.9780262092914673,1.025174511067382,-0.30137124134831333,-0.6537806218315377
1,58,0.0,-7.480900782995653,0.0,0.0,-260.80187052831036,0.6249444484710693,0.3158946633338928,1937.1988769612908,1956.5708657309037,3521422641765622155804606652375,1975.5004689557873,75889,56398579168686863045573674750160900,115346130798118748674406768353470710899,50014406756974241430000,1697975379,326662162856669,38303722266614988133529190,-0.8797242254580147,-0.76248538415399,1.049402392909399,-1.0379470946435383
1,59,0.0,-7.54748392956453,0.0,0.0,-268.3493544578749,0.04088587313890457,0.3787889778614044,988.7290626590066,1851.3283944615882,3536194555838145022027148966841,1992.1091713784413,75973,56398579168686863045573674750160900,115537038183798210708427840356557009597,50070625187319882070000,1697975389,326662163615559,38303722334628940519345606,1.0410550043597817,0.4474330504288809,-0.9950348940229606,1.0240297419938431
1,60,0.0,-7.613483331532911,0.0,0.0,-275.9628377894078,0.7849786877632141,0.3747466802597046,1424.660530097723,1438.9071353987003,3525289375737908779796018926820,1979.8412876806767,75911,56469544632277512876479021411239990,115537038183798210708427840356557009597,50369248703382783870000,1697975403,326662164679181,38303722429652736128744939,-0.9509609712138277,1.049555656423932,1.0317153679190187,-0.999945633126071
1,61,0.0,-7.678914115286347,0.0,0.0,-283.64175190469416,0.08462314307689667,0.5520129203796387,993.7445608046272,1935.3730358029238,3515809248858215991060433293587,1969.2073181916523,75857,56531594262623892143574248219842077,115537038183798210708427840356557009597,50049689590633515370000,1697975413,326662165438291,38303722497253433068395583,-1.0040184530744527,-1.000412541778855,-0.10867979295275136,-0.30287615873597
1,62,0.006255537589336295,7.803910308725244,0.012318801816800356,0.00606326422746406,-275.83784159596894,0.1943291574716568,0.6028888821601868,1326.0589311916126,2143.0318391952674,3510609927044425084053800836016,1963.387336927344,75828,56565767328467611234565765697874644,115537038183798210708427840356557009597,49341731092038057070000,1697975429,326662166651887,38303722606454402720076040,-0.9213620311982926,-1.0434864592874988,-1.0240156503865567,-0.0953849088024223
1,63,0.008260419344658437,7.841890474244751,0.013947210261797188,0.005686790917138751,-267.9959511217242,0.31527179479599,0.6481999158859253,1547.161106105883,2603.3229950552764,3506308068947309301738983056129,1958.5784638565628,75803,56594118339952200819867568330143543,115537038183798210708427840356557009597,49566346503451205600000,1697975440,326662167485920,38303722682021065417055999,-0.9579444594222852,0.6762258791748936,-0.7234623518327421,-0.03015101464040709
1,64,0.0,-7.060311801289575,0.0,0.0,-275.0562629230138,0.33817481994628906,0.647699236869812,1176.992007247656,1921.2439331446608,3510881882453589297085973974754,1963.6915430336799,75829,56594118339952200819867568330143543,115596148653489712224885486810507182947,48172194783810570600000,1697975446,326662167940738,38303722723609574035484940,0.9718239280932999,-1.052152037118758,-1.0444580270587753,1.0535398308091344
1,65,0.2712519166230809,7.999997006742623,1.4868701505007298,1.215618233877649,-267.0562659162712,0.646345317363739,0.5426028370857239,1948.40546999502,1967.88952469497,3502266007480653846112685671212,1954.0653798880764,75780,56650961624648923483983719517010076,115596148653489712224885486810507182947,48904074554455442200000,1697975460,326662169002197,38303722816481528685524169,-1.0390713981301343,1.0498422631790647,1.0386799577078003,-0.9944685701924757
1,66,0.004616447762902435,-0.2792852205150252,0.008017121660447383,0.003400673897544948,-267.3355511367862,0.1265183836221695,0.8073725700378418,1135.19505558241,2527.5001039433128,3497801559394189806805645917878,1949.0867385386975,75754,56680525993120790265884249737481295,115596148653489712224885486810507182947,48675508051563127350000,1697975470,326662169759893,38303722886172341620298319,-0.9431996722992867,-0.983182592708599,-0.8268682102973337,-0.3013531303152104
1,67,-0.021699606993617823,-8.034182180033506,0.048360065831591595,0.07005967282520942,-275.3697333168197,0.2418300360441208,0.7629669904708862,1454.1483221345409,2457.177980307143,3513049194313290715197322297473,1966.1167146759649,75841,56680525993120790265884249737481295,115793204099785256880655321090776817589,49064922422979050510000,1697975481,326662170593448,38303722962631978974606555,1.0457280293586855,0.0024744411361009282,-1.0156135102129789,1.0536202986658947
1,68,-0.0012996276819675495,-7.291242982403697,0.09216667255443291,0.09346630023640046,-282.66097629922336,0.60256028175354,0.6300982236862183,1772.1944018465733,2126.504882686736,3523769112505068269263674773727,1978.1340627705872,75902,56680525993120790265884249737481295,115931744816082589029567846931020382713,49008703992633409870000,1697975490,326662171276200,38303723024858689197923093,0.9841673078201371,0.19891703996369786,-0.30722156262818157,-0.5587053885638434
1,69,0.0,-8.126393209879112,0.0,0.0,-290.78736950910246,0.4564117193222046,0.6666471362113953,1697.928191986472,1865.4664848601965,3530680189395042266068901458787,1985.9009978302831,75942,56680525993120790265884249737481295,116021061313241805799589276963810317682,48830163117961814740000,1697975496,326662171731612,38303723066543904913832011,0.940303583464089,-0.9892698346404322,-0.09674196239753147,-0.9660472977748832
1,70,-0.03113388139902304,-8.305328173477347,0.06367610857339537,0.09480998997241841,-299.0926976825798,0.30365344882011414,0.7653282284736633,1754.6791207188885,2480.6738028431914,3546498571543081965409026353649,2003.7355850155445,76031,56680525993120790265884249737481295,116225492910036572316667756369789788367,49295949388185724190000,1697975517,326662173326839,38303723212004414504541290,1.0387175447379144,1.022408288291398,-0.03057961859059876,1.0397120510504962
1,71,0.0,-6.1199360015996485,0.0,0.0,-305.2126336841794,0.5515611171722412,0.6970497369766235,2165.709507677826,2187.366602754604,3556532527848476515649594821732,2015.0897906173698,76087,56680525993120790265884249737481295,116355168479287813786058981036107865047,49071333976772575660000,1697975524,326662173859056,38303723260355935892998859,0.9595236177403309,-0.8936832676548341,-0.009669717578543438,-0.9228370517559331
