episode,step_count,scaled_action_0,scaled_action_1,raw_reward,scaled_reward,fee_earned,impermanent_loss,cumulative_reward,raw_action_0,raw_action_1,curr_sqrtPriceX96,curr_price,tick,feeGrowthGlobal0X128,feeGrowthGlobal1X128,liquidity_raw,blockTimestamp,tickCumulative,secondsPerLiquidityCumulativeX128,scaled_curr_price,scaled_liquidity,scaled_feeGrowthGlobal0x128,scaled_feeGrowthGlobal1x128
1,1,1044.4759786491488,2714.5171338323594,-0.00042470949239922437,0.0,0.030234851035452457,0.03065956052785168,0.0,0.49216794967651367,0.539986789226532,3402632991787367642117202416576,1844.4676802879048,75203,95639753966470183160187300965522374,189540298912877675036758358642552284376,99311253768421475783000,1703584456,2927275339133770,242104019803464740229278359,1.0540908320630622,1.0540925533894596,1.0540925533894598,1.0540925533894598
1,2,1044.4571187814176,2752.3804003818527,0.030161190928186997,0.02162244125036355,0.03508256201699952,0.004921371088812521,0.02162244125036355,0.49216794967651367,0.539986789226532,3407934038606839576574932382148,1850.219241472861,75234,95689519441501023030234338609074716,189701077848485681706697423100368199527,97976382886509178083000,1703843725,2927294848347119,242104917983972264110523134,0.3267914335848699,0.2783330315257743,-0.9944270835012031,-0.9943871847744253
1,3,1124.1933140711467,2664.9528942896754,0.007637933877949938,-0.011803870045525118,0.029069030559403648,0.02143109668145371,0.00981857120483843,0.5314357280731201,0.51958167552948,3397464502094865660445661671806,1838.868562209731,75172,95777149157291058241893275952563674,189727312499117516943262832498664390021,98073718335112911153000,1704103000,2927314340210498,242105817545257650924940453,0.041636320430979194,0.09811947113978454,-0.30012297578134667,-0.30351285038390574
1,4,1101.1293390056476,2640.0633579999453,0.008455216790250759,-0.014703192734222869,0.025890402998354673,0.017435186208103914,-0.004884621529384438,0.5100155472755432,0.5071195363998413,3407025611182852243998148888804,1849.2329748007223,75229,95790147196676518639645235796198442,189874882582997673037349863113079116743,97976382886509178083000,1704362275,2927333840109573,242106711644839669264967562,0.18803957598817,-0.0007990027559711121,-0.10268652643929578,-0.08888175096312262
1,5,1075.3962699973135,2621.150870928706,0.025636799955434192,0.12398517833370724,0.031197298889848873,0.005560498934414682,0.1191005568043228,0.5015812516212463,0.50379878282547,3412574069939442256814364603195,1855.2609585999733,75261,95829492287740574850894546892847325,190019624264038272742358600126554452956,97976382886509178083000,1704621545,2927353354497361,242107609913832417438495525,0.3587091311893234,-0.002884364285283452,-0.02327810967004185,-0.028594339266302782
1,6,1121.1729365856206,2680.305860400813,0.01753822131698293,0.07235941280772751,0.03036727893257343,0.0128290576155905,0.1914599696120503,0.5222058296203613,0.5159843564033508,3404400457121691925098797477034,1846.3843603351165,75213,95911939700698860032118512425252522,190066423952519533928455495745086107418,97976382886509178083000,1704880825,2927372855034189,242108507824495019507046379,-0.8179037434840095,0.009280150269045028,0.040133298654537276,-0.0634384902672085
1,7,1116.843806627401,2710.8962609663554,0.042523335562744076,1.3856128477121807,0.04392092888070493,0.0013975933179608546,1.577072817324231,0.5224072337150574,0.5284276604652405,3401720377981185906007704806592,1843.4784105438152,75197,95998521970476586501684602701503469,190191588570356373701175639355723032220,98300572298176323643000,1705140109,2927392355870310,242109406293648110508671691,-0.785951911341046,1.0044311487761313,0.027088670897758866,0.11688764445394005
1,8,1181.265465363926,2710.622202152018,0.06209897062709817,2.4368903598583755,0.06213694672218455,3.7976095086378336e-05,4.013963177182607,0.5720515251159668,0.5399976372718811,3401301337407386535704562586358,1843.0242611220979,75195,96098295940069614568199322776401030,190370457387160766713447957677215120084,98300572298176323643000,1705399389,2927411859861151,242110299733722216307143172,-0.48885755027352845,0.3527786036576964,0.15224795290828375,0.3179493594714659
1,9,1183.919762320825,2646.089089153388,0.020110565419012995,-0.6811804562346776,0.050209084436100705,0.03009851901708771,3.3327827209479293,0.5587572455406189,0.5073903203010559,3389508649438838113196401541129,1830.2664778959438,75125,96219843605697384565874614945081278,190440932003129603152399450459429881235,98642022544021501713000,1705658668,2927431338284348,242111198930569213869649417,-1.0530790976454998,1.0483483270779428,0.6365270405915524,-0.8964188119603839
1,10,1359.3821792717365,2827.6254825730557,0.04760073861524969,2.919774999421942,0.04788362970061197,0.00028289108536228014,6.252557720369872,0.6734375953674316,0.602236270904541,3388378679383220324531604742433,1829.0463591142545,75119,96298802736258031875283299341427788,190570369685354019719652146892093459457,97790396707324767243000,1705917948,2927450804078213,242112095756049331682710322,-0.5529257214224396,-1.0446761169275116,-1.0092750814085765,0.83071687298028
1,11,1257.4534235559704,2774.46626428593,0.014410643144969024,-2.6419776794957026,0.042892230029678055,0.02848158688470903,3.610580040874169,0.6272022724151611,0.5603206753730774,3377319767988354302339879421746,1817.126644760723,75053,96402187166829029017522042892102747,190615964200695143043933416807705912289,97565807088095503883000,1706177223,2927470273988591,242113000760352360441086677,-1.0460752243233284,-0.7996874739899796,0.8829722172637714,-1.0231970770704353
1,12,1408.4663466235625,2871.7513079368337,0.020223121816939534,-2.502679762924623,0.045721993069178575,0.02549887125223904,1.107900277949546,0.6937730312347412,0.6357578039169312,3388216103453092859348724726736,1828.8708463941553,75118,96437699517928844281096122767120235,190821756935687338415801816158382570459,96922484855690992753000,1706436488,2927489748332231,242113907453906528215504897,0.9891129516557157,-1.0362830888146901,-1.0469543769986742,1.0393682370142363
