episode,step_count,raw_reward,scaled_reward,fee_earned,impermanent_loss,cumulative_reward,raw_action_0,raw_action_1,price_lower,price_upper,curr_sqrtPriceX96,curr_price,tick,feeGrowthGlobal0X128,feeGrowthGlobal1X128,liquidity_raw,blockTimestamp,tickCumulative,secondsPerLiquidityCumulativeX128,scaled_curr_price,scaled_liquidity,scaled_feeGrowthGlobal0x128,scaled_feeGrowthGlobal1x128
2,4,-0.02521596681247318,2.392217045258107,0.2297837283726467,0.2549996951851199,11.440770456069846,0.7556049227714539,0.8419548273086548,2152.74327853547,2336.5547949812567,3769056141985219502239724950257,2263.111990260168,77248,44047264770503421724454496748171920,93287696420628878005700176181552708343,41055363285484593760000,1697963150,326661233823276,38303632170222195977555327,1.022474553355512,1.048707628519298,-0.009535774113181003,0.9778782625154838
2,5,0.0,3.7180444194039164,0.0,0.0,15.158814875473762,0.7233130931854248,0.9177086353302002,2328.870547789823,2396.2970012843143,3773261988646874787315009512562,2268.1655699005987,77271,44047264770503421724454496748171920,93342051407179931847100675818708198713,40959797552543362420000,1697963156,326661234286764,38303632219971801657447743,0.8267448493286308,-0.9947960162455921,-0.003015464206116396,-1.0397790213846263
2,6,0.0401790817336259,3.8441022080187435,0.06357620474362553,0.023397123009999632,19.002917083492505,0.7355632781982422,0.8969262838363647,2150.217143758239,2281.180431168675,3777440397343406340708346131152,2273.1917622174583,77293,44047264770503421724454496748171920,93396051794444500584689839545277365607,41089943703838337470000,1697963171,326661235445895,38303632343708470815692935,0.9530534270202204,0.9904079431644873,-0.0009535731192151423,-0.32371770438091385
2,7,0.08915270025372349,3.9525489826622544,0.19679019738052586,0.10763749712680237,22.95546606615476,0.7535648345947266,0.9043749570846558,2213.7080428486015,2327.230993606419,3783657439986688093592400377253,2280.680515732429,77326,44047264770503421724454496748171920,93476398820013404865787311015635301232,41992593802167296170000,1697963182,326661236296250,38303632432295720141790913,1.0233102738402389,1.0470148417154814,-0.0003015462848842679,0.9673565716058502
2,8,0.021265182849170824,3.4037593089085285,0.10375456365779527,0.08248938080862445,26.35922537506329,0.718869149684906,0.9390811920166016,2124.423625336161,2291.8701617180345,3792709110598023789485968766783,2291.60574481706,77373,44047264770503421724454496748171920,93593379650253679110745221861314990856,41694562653067105310000,1697963191,326661236992325,38303632505106935965552747,1.028657124119968,-0.8890227263783432,-9.535730762944052e-05,1.028937955442232
2,9,-0.02215093954168193,-1.3462186425083777,0.17866631216737236,0.2008172517090543,25.01300673255491,0.5947235226631165,0.9295400977134705,2161.5528673787035,2320.581050515551,3779925084901640568617816338746,2276.183221138843,77306,44119605025051941359849209330363622,93593379650253679110745221861314990856,40791912554738146610000,1697963200,326661237688481,38303632578766896906820844,-1.0184732267839127,-1.013292529839061,1.0540925523937006,-1.047518539910885
2,10,0.0,4.306503672507009,0.0,0.0,29.31951040506192,0.38258278369903564,0.9227523803710938,1828.2374794215532,2231.732712125606,3770487042492569148002366281793,2264.830671368527,77256,44173326311546103492907208440270109,93593379650253679110745221861314990856,41252901773198299910000,1697963207,326661238229623,38303632636880595176034199,-0.990198129944465,0.0046935082957597525,-0.4696527730128188,-0.3160173872247482
3,1,0.0011594767616874002,4.364806586410361,0.16079972472242512,0.15964024796073772,4.364806586410361,0.6255059838294983,0.871612548828125,2241.7623706532477,2391.98922586575,3759256901859138644362451443503,2251.3594728770177,77196,44237599650479829600885732904205410,93593379650253679110745221861314990856,41747339490386053650000,1697963239,326661240701575,38303632899417854712208597,-1.0484008955661905,1.0534804353002598,1.010113229100548,-0.031446667115462436
3,2,-0.012661519463709053,3.1396409890071584,0.133494138772189,0.14615565823589804,7.504447575417519,0.4886709153652191,0.9511076211929321,2084.6046601854573,2378.6890276736017,3771641489119263326804729314620,2266.217774080648,77262,44237599650479829600885732904205410,93753434005088264133734855764597593178,41479073941835011020000,1697963250,326661241550995,38303632988843471827459350,1.0038518460520494,-0.7443179767655373,-1.0003349445026775,1.0540629992382136
3,3,0.02581658217119069,4.688471469457988,0.07697890275588519,0.0511623205846945,12.192919044875506,0.7142400145530701,0.9686076641082764,2252.863926311488,2450.7068240095764,3779184331266136493745694277252,2275.2911792352306,77302,44237599650479829600885732904205410,93850915229781475810780817706301955343,41909104547902959080000,1697963264,326661242632823,38303633102532865096168502,0.9683553497762121,1.004442014532993,-0.3029843375597062,-0.7137322795001556
3,4,0.023488824529228784,4.672568384727348,0.057022846899078265,0.03353402236984948,16.865487429602855,0.8716064095497131,0.9587965607643127,2289.8761805921454,2514.4161560042553,3792976977903661346704337156614,2291.9294542899343,77375,44237599650479829600885732904205410,94029166883442820674916825242026010052,42014858669147849880000,1697963274,326661243406135,38303633183433698878750612,1.0330362650630147,0.6466665952870082,-0.09541869848327762,1.0135273459082492
3,5,0.07218261475353419,4.877692201566376,0.2414594013803583,0.1692767866268241,21.74317963116923,0.8571296334266663,0.9701552391052246,2276.11522308984,2353.8119036627995,3800978260136264942332227530271,2301.609300448676,77417,44237599650479829600885732904205410,94132572837851341160836989518346804195,42306309291255413980000,1697963286,326661244334761,38303633278947411935609638,0.9434310369013987,1.0522600585059774,-0.03016168676014715,-0.987845910381022
3,6,0.0,2.442293323436678,0.0,0.0,24.18547295460591,0.9210100769996643,0.9751132130622864,2426.834077115444,2554.901176994515,3818122305702190670163402200994,2322.4186186306215,77507,44237599650479829600885732904205410,94354136875043271390528881554729174129,42485166964732385250000,1697963293,326661244876680,38303633335182794055601848,1.036645637650825,-0.9342143105976799,-0.009537572384883106,1.0329031568163756
3,7,0.020544880131573892,5.057081673172533,0.039278583807053666,0.018733703675479774,29.242554627778443,0.8143743276596069,0.9784939885139465,2079.053018527677,2347.661401891812,3812650622662685142988125343369,2315.766954762395,77478,44268091882172959169516409353708257,94354136875043271390528881554729174129,42661763501951958500000,1697963307,326661245961691,38303633446798040036925916,-0.5626723235937379,0.9028993175668395,1.0540689431938748,-1.0390277834566277
3,8,0.005108731810183703,4.761833018382366,0.15187536135282345,0.14676662954263975,34.00438764616081,0.7940553426742554,0.9819928407669067,2290.270549030837,2460.386790398158,3801596301209412742123706630908,2302.357847077145,77420,44329962465157871382499346642986292,94354136875043271390528881554729174129,42978711715347809750000,1697963318,326661246813775,38303633533584811571676858,-1.0354628936848915,1.0291522818739884,1.0150316339737513,-0.3136835648832023
3,9,0.053883163651613386,5.2863297436155285,0.28295166529226756,0.22906850164065418,39.29071738977633,0.8019883036613464,0.9868642091751099,2245.18634220207,2348.267617918599,3810857031022552701164519549191,2313.5886469744155,77469,44329962465157871382499346642986292,94473819518025803933614409906195828776,42805386728165391350000,1697963327,326661247510702,38303633603947187228969122,0.9601634552700694,0.9324358775492805,-1.0348958161337591,1.0355335458033283
3,10,0.0,2.3374871300215787,0.0,0.0,41.62820451979791,0.9849447011947632,0.9954540133476257,2365.0277974422347,2427.383733676537,3805392877353551939393134021255,2306.958778344714,77440,44360528976406267401059943257652224,94473819518025803933614409906195828776,43243900890470787000000,1697963334,326661248052985,38303633659352005739141318,-0.9017040598853783,-0.9970217987164728,0.8387512179369366,-0.9947004682493252
